D A T E,KODEX 200,TIGER KOSDAQ150,TIGER S&P500,TIGER SYNTH-EURO STOXX 50(H),ACE Japan Nikkei225(H),TIGER CHINA A300,KOSEF 10YKTB,KBSTAR Credit,TIGER SYNTH-HY(H),KODEX Gold Futures(H),TIGER WTI Futures,KODEX INVERSE,KODEX USD Futures,KODEX USD Futures Inverse,KOSEF Enhanced Cash
9/21/23,0.0117,-0.0615,0.0016,0.0047,0.0334,-0.0099,-0.0019,0.0012,0.0045,0.0177,0.099,-0.0107,0.0016,0.0018,0.0027
9/22/23,0.0041,-0.07,-0.0177,-0.01,0.0158,-0.0087,0.0011,0.0016,-0.0041,0.0094,0.1332,-0.0054,0.0049,0.0006,0.0026
9/25/23,0.0045,-0.0935,-0.013,-0.0104,0.033,0.0062,-0.0027,0.0015,0.0049,0.0004,0.1456,-0.0043,0.0135,-0.0093,0.0021
9/26/23,-0.0086,-0.1055,-0.0168,-0.0254,0.0208,0.0146,-0.0044,0.002,-0.0016,-0.0045,0.1274,0.0096,0.0238,-0.0187,0.0028
9/27/23,-0.0062,-0.0908,-0.0229,-0.0304,0.0233,0.0151,-0.004,0.0019,-0.0077,-0.013,0.157,0.0086,0.0246,-0.0181,0.0027
10/4/23,-0.0621,-0.1242,-0.08,-0.0536,-0.0692,-0.0411,-0.0352,-0.0021,-0.0245,-0.0693,0.0511,0.0686,0.0371,-0.0314,0.002
10/5/23,-0.0609,-0.1225,-0.0586,-0.0383,-0.0527,-0.0439,-0.0303,-0.002,-0.0241,-0.0613,-0.0042,0.0685,0.0196,-0.0146,0.0023
10/6/23,-0.0524,-0.1014,-0.0574,-0.0287,-0.0592,-0.0358,-0.0248,-0.0013,-0.0209,-0.0588,-0.0376,0.0593,0.0171,-0.0158,0.0027
10/10/23,-0.0468,-0.1226,-0.0317,-0.0181,-0.0197,-0.0089,-0.0213,0,-0.0081,-0.0389,0,0.0536,0.0179,-0.0106,0.0024
10/11/23,-0.0336,-0.09,-0.0286,-0.0164,-0.0095,-0.023,-0.0098,0.0015,-0.0085,-0.0381,-0.0083,0.0384,0.0085,-0.0076,0.0026
10/12/23,-0.0175,-0.0561,-0.0241,0,0.0027,-0.0099,-0.0063,0.0024,-0.0097,-0.024,-0.0424,0.0207,0.0131,-0.0094,0.0028
10/13/23,-0.0269,-0.0561,-0.0266,-0.0091,-0.0049,-0.0083,-0.0129,0.0024,-0.0125,-0.0209,-0.0418,0.0294,0.0192,-0.0146,0.003
10/16/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
